Indicator	iso3	Year	Value	Flag
XGOVEXP_IMF_3	DEU	2012	1.99722	
XGOVEXP_IMF_3	DEU	2013	1.9238400000000002	
XGOVEXP_IMF_3	DEU	2014	1.91385	
XGOVEXP_IMF	KGZ	2003	15.93953	
XGOVEXP_IMF	KGZ	2004	16.24381	
XGOVEXP_IMF	KGZ	2005	16.461920000000003	
XGOVEXP_IMF	KGZ	2006	18.43475	
XGOVEXP_IMF	KGZ	2007	20.324070000000003	
XGOVEXP_IMF	KGZ	2008	20.17296	
XGOVEXP_IMF	KGZ	2009	18.1331	
XGOVEXP_IMF	KGZ	2010	15.68476	
XGOVEXP_IMF	KGZ	2011	18.1727	
XGOVEXP_IMF	KGZ	2012	18.19559	
XGOVEXP_IMF	KGZ	2013	17.773	
XGOVEXP_IMF	KGZ	2014	16.11177	
XGOVEXP_IMF_02	ARM	2008	1.20096	
XGOVEXP_IMF_02	ARM	2009	1.5206899999999999	
XGOVEXP_IMF_02	ARM	2011	1.13385	
XGOVEXP_IMF_02	ARM	2012	1.25329	
XGOVEXP_IMF_02	ARM	2013	1.2199200000000001	
XGOVEXP_IMF_02	ARM	2015	1.2533100000000001	
XGOVEXP_IMF_1	GTM	2004	7.402710000000001	
XGOVEXP_IMF_1	GTM	2005	7.762110000000001	
XGOVEXP_IMF_1	GTM	2006	13.6576	
XGOVEXP_IMF_1	GTM	2007	13.19164	
XGOVEXP_IMF_1	GTM	2008	13.959810000000001	
XGOVEXP_IMF_1	GTM	2010	10.720180000000001	
XGOVEXP_IMF_1	GTM	2011	11.42351	
XGOVEXP_IMF_1	GTM	2012	11.72388	
XGOVEXP_IMF_1	GTM	2013	10.87858	
XGOVEXP_IMF_1	GTM	2014	10.78943	
XGOVEXP_IMF_1	GTM	2015	12.02249	
XGOVEXP_IMF_4	TZA	2004	0.82645	
XGOVEXP_IMF_4	TZA	2005	0.66455	
XGOVEXP_IMF_4	TZA	2006	0.47766000000000003	
XGOVEXP_IMF_4	TZA	2007	0.5161399999999999	
XGOVEXP_IMF_4	TZA	2008	0.55938	
XGOVEXP_IMF_4	TZA	2009	0.57558	
XGOVEXP_IMF_4	TZA	2014	0.8916	
XGOVEXP_IMF_2T3	BEN	2003	4.4726099999999995	‡
XGOVEXP_IMF_2T3	BEN	2004	5.5126599999999994	‡
XGOVEXP_IMF_2T3	BEN	2005	6.16835	‡
XGOVEXP_IMF_2T3	BEN	2006	4.86356	
XGOVEXP_IMF_2T3	BEN	2007	2.89951	
XGOVEXP_IMF_2T3	BEN	2008	4.60976	
XGOVEXP_IMF_2T3	BEN	2009	4.0412099999999995	
XGOVEXP_IMF_2T3	BEN	2010	7.315739999999999	
XGOVEXP_IMF_2T3	BEN	2012	5.4974300000000005	
XGOVEXP_IMF_2T3	BEN	2013	5.88997	
XGOVEXP_IMF_2T3	BEN	2014	5.83518	
XGOVEXP_IMF_2T3	BEN	2015	4.14881	
XGOVEXP_IMF_5T8	LBN	2004	1.9871299999999998	
XGOVEXP_IMF_5T8	LBN	2005	2.42219	
XGOVEXP_IMF_5T8	LBN	2006	2.09722	
XGOVEXP_IMF_5T8	LBN	2007	1.85969	
XGOVEXP_IMF_5T8	LBN	2008	1.70078	
XGOVEXP_IMF_5T8	LBN	2009	1.46636	
XGOVEXP_IMF_5T8	LBN	2010	1.5049	
XGOVEXP_IMF_5T8	LBN	2011	1.51912	
XGOVEXP_IMF_5T8	LBN	2012	2.18372	
XGOVEXP_IMF_5T8	LBN	2013	2.46473	
XGOVEXP_IMF_4	CAF	2006		a
XGOVEXP_IMF_4	CAF	2007		a
XGOVEXP_IMF_4	CAF	2008		a
XGOVEXP_IMF_4	CAF	2009		a
XGOVEXP_IMF_4	CAF	2010		a
XGOVEXP_IMF_4	CAF	2011		a
XGOVEXP_IMF	MAC	2003	11.70368	
XGOVEXP_IMF	MAC	2004	10.77219	
XGOVEXP_IMF	MAC	2005	10.47489	
XGOVEXP_IMF	MAC	2006	9.546619999999999	
XGOVEXP_IMF	MAC	2007	12.9701	
XGOVEXP_IMF	MAC	2008	12.167	
XGOVEXP_IMF	MAC	2009	12.31347	
XGOVEXP_IMF	MAC	2010	15.4131	
XGOVEXP_IMF	MAC	2011	17.33551	
XGOVEXP_IMF	MAC	2012	21.24387	
XGOVEXP_IMF	MAC	2013	16.428910000000002	
XGOVEXP_IMF	MAC	2014	13.39207	
XGOVEXP_IMF_2T3	ESP	2003	4.38278	
XGOVEXP_IMF_2T3	ESP	2004	4.2626	
XGOVEXP_IMF_2T3	ESP	2005	4.253369999999999	
XGOVEXP_IMF_2T3	ESP	2006	4.26883	
XGOVEXP_IMF_2T3	ESP	2007	4.14693	
XGOVEXP_IMF_2T3	ESP	2008	4.11939	
XGOVEXP_IMF_2T3	ESP	2009	3.9884	
XGOVEXP_IMF_2T3	ESP	2010	3.9056	
XGOVEXP_IMF_2T3	ESP	2011	3.92826	
XGOVEXP_IMF_2T3	ESP	2013	3.52023	
XGOVEXP_IMF_02	LUX	2008	1.18462	
XGOVEXP_IMF_02	LUX	2009	1.32431	
XGOVEXP_IMF_02	LUX	2010	1.6745900000000002	
XGOVEXP_IMF_02	LUX	2011	1.7227400000000002	
XGOVEXP_IMF_02	LUX	2012	1.44272	
XGOVEXP_IMF_02	LUX	2013	1.35765	
XGOVEXP_IMF_02	LUX	2014	1.37465	
XGOVEXP_IMF_2T3	SRB	2007	2.5202400000000003	
XGOVEXP_IMF_2T3	SRB	2008	2.57218	
XGOVEXP_IMF_2T3	SRB	2009	2.57978	
XGOVEXP_IMF_2T3	SRB	2010	2.4453099999999997	
XGOVEXP_IMF_2T3	SRB	2011	2.45341	
XGOVEXP_IMF	SVK	2003	10.567739999999999	
XGOVEXP_IMF	SVK	2004	10.86331	
XGOVEXP_IMF	SVK	2005	9.537939999999999	
XGOVEXP_IMF	SVK	2006	9.6567	
XGOVEXP_IMF	SVK	2007	9.79349	
XGOVEXP_IMF	SVK	2008	9.64395	
XGOVEXP_IMF	SVK	2009	9.15743	
XGOVEXP_IMF	SVK	2010	9.83453	
XGOVEXP_IMF	SVK	2011	9.81059	
XGOVEXP_IMF	SVK	2012	9.68393	
XGOVEXP_IMF	SVK	2013	9.94152	
XGOVEXP_IMF	SVK	2014	10.16012	
XGOVEXP_IMF_4	HRV	2003		a
XGOVEXP_IMF_4	HRV	2004		a
XGOVEXP_IMF_4	HRV	2007		a
XGOVEXP_IMF_4	HRV	2008		a
XGOVEXP_IMF_4	HRV	2009		a
XGOVEXP_IMF_4	HRV	2010		a
XGOVEXP_IMF_4	HRV	2011		a
XGOVEXP_IMF_4	HRV	2013		a
XGOVEXP_IMF_2	JOR	2003	4.15931	
XGOVEXP_IMF_2	JOR	2004	3.80223	
XGOVEXP_IMF_2	JOR	2005	3.9071800000000003	
XGOVEXP_IMF_2	JOR	2006	3.58834	
XGOVEXP_IMF_2	JOR	2007	3.48107	
XGOVEXP_IMF_2	JOR	2008	3.7184	
XGOVEXP_IMF_2	JOR	2009	3.54659	
XGOVEXP_IMF_2	JOR	2011	3.45905	
XGOVEXP_IMF_4	DNK	2003		n
XGOVEXP_IMF_4	DNK	2004		n
XGOVEXP_IMF_4	DNK	2005		n
XGOVEXP_IMF_4	DNK	2007		n
XGOVEXP_IMF_4	DNK	2008		n
XGOVEXP_IMF_4	DNK	2009		n
XGOVEXP_IMF_4	DNK	2010		n
XGOVEXP_IMF_4	DNK	2011		n
XGOVEXP_IMF_4	DNK	2012		a
XGOVEXP_IMF_4	DNK	2013		a
XGOVEXP_IMF_5T8	BLR	2004	3.19674	
XGOVEXP_IMF_5T8	BLR	2005	3.31716	
XGOVEXP_IMF_5T8	BLR	2006	3.54138	
XGOVEXP_IMF_5T8	BLR	2007	2.17001	
XGOVEXP_IMF_5T8	BLR	2009	1.6962700000000002	
XGOVEXP_IMF_5T8	BLR	2010	2.20339	
XGOVEXP_IMF_5T8	BLR	2011	2.42682	
XGOVEXP_IMF_5T8	BLR	2012	2.3557799999999998	
XGOVEXP_IMF_5T8	BLR	2013	2.15817	
XGOVEXP_IMF_5T8	BLR	2014	2.0960099999999997	
XGOVEXP_IMF_5T8	BLR	2015	1.8759	
XGOVEXP_IMF_5T8	NOR	2003	4.78808	
XGOVEXP_IMF_5T8	NOR	2004	5.30711	
XGOVEXP_IMF_5T8	NOR	2005	5.42131	
XGOVEXP_IMF_5T8	NOR	2006	5.12095	
XGOVEXP_IMF_5T8	NOR	2007	5.2895199999999996	
XGOVEXP_IMF_5T8	NOR	2008	5.16551	
XGOVEXP_IMF_5T8	NOR	2009	4.79632	
XGOVEXP_IMF_5T8	NOR	2010	4.53455	
XGOVEXP_IMF_5T8	NOR	2011	4.487019999999999	
XGOVEXP_IMF_5T8	NOR	2013	4.41659	
XGOVEXP_IMF_3	CHL	2003	4.28066	
XGOVEXP_IMF_3	CHL	2004	4.16361	
XGOVEXP_IMF_3	CHL	2005	4.125769999999999	
XGOVEXP_IMF_3	CHL	2006	4.14545	
XGOVEXP_IMF_3	CHL	2007	4.25375	
XGOVEXP_IMF_3	CHL	2008	4.36545	
XGOVEXP_IMF_3	CHL	2009	3.94645	
XGOVEXP_IMF_3	CHL	2010	3.8635099999999998	
XGOVEXP_IMF_3	CHL	2011	3.86913	
XGOVEXP_IMF_3	CHL	2012	4.28589	
XGOVEXP_IMF_3	CHL	2013	3.8504699999999996	
XGOVEXP_IMF_3	CHL	2014	3.67915	
XGOVEXP_IMF_3	CHL	2015	3.51796	
XGOVEXP_IMF_2T3	MOZ	2006	5.42963	
XGOVEXP_IMF_2T3	MOZ	2012	5.81786	
XGOVEXP_IMF_2T3	MOZ	2013	5.82481	
XGOVEXP_IMF_2T3	DJI	2008	3.91952	
XGOVEXP_IMF_2T3	DJI	2010	4.5963400000000005	
XGOVEXP_IMF_2T3	DJI	2015	0.12179000000000001	
XGOVEXP_IMF_02	ROU	2003	0.9344399999999999	
XGOVEXP_IMF_02	ROU	2004	0.8645	
XGOVEXP_IMF_02	ROU	2005	0.9884700000000001	
XGOVEXP_IMF_02	ROU	2007	1.09715	
XGOVEXP_IMF_02	ROU	2009	1.04588	
XGOVEXP_IMF_02	ROU	2010	0.9129	
XGOVEXP_IMF_02	ROU	2011	0.80902	
XGOVEXP_IMF_02	ROU	2012	0.81394	
XGOVEXP_IMF_02	ROU	2013	0.87951	
XGOVEXP_IMF_02	ROU	2014	0.9934299999999999	
XGOVEXP_IMF_2	AUT	2003	2.53385	
XGOVEXP_IMF_2	AUT	2004	2.42076	
XGOVEXP_IMF_2	AUT	2005	2.3517200000000003	
XGOVEXP_IMF_2	AUT	2006	2.37237	
XGOVEXP_IMF_2	AUT	2007	2.3399799999999997	
XGOVEXP_IMF_2	AUT	2008	2.37291	
XGOVEXP_IMF_2	AUT	2009	2.44002	
XGOVEXP_IMF_2	AUT	2010	2.41472	
XGOVEXP_IMF_2	AUT	2011	2.4452700000000003	
XGOVEXP_IMF_2	AUT	2012	2.36662	
XGOVEXP_IMF_2	AUT	2013	2.42868	
XGOVEXP_IMF_2	AUT	2014	2.3012900000000003	
XGOVEXP_IMF_4	MUS	2003	0.28839000000000004	‡
XGOVEXP_IMF_4	MUS	2004	0.3143	‡
XGOVEXP_IMF_4	MUS	2005	0.29916	
XGOVEXP_IMF_4	MUS	2006	0.59935	
XGOVEXP_IMF_4	MUS	2008	0.48189	
XGOVEXP_IMF_4	MUS	2009	0.49861000000000005	
XGOVEXP_IMF_4	MUS	2010	0.60107	
XGOVEXP_IMF_4	MUS	2011	0.51489	
XGOVEXP_IMF_4	MUS	2012	0.50889	
XGOVEXP_IMF_4	MUS	2013	0.49337	
XGOVEXP_IMF_4	MUS	2014	0.52747	
XGOVEXP_IMF_4	MUS	2015	0.43001000000000006	
XGOVEXP_IMF_5T8	TCD	2004	1.94015	
XGOVEXP_IMF_5T8	TCD	2005	2.74827	
XGOVEXP_IMF_5T8	TCD	2009	1.1818600000000001	
XGOVEXP_IMF_5T8	TCD	2010	1.60427	
XGOVEXP_IMF_5T8	TCD	2011	1.6419599999999999	
XGOVEXP_IMF_5T8	TCD	2012	2.78753	
XGOVEXP_IMF_5T8	TCD	2013	3.95039	
XGOVEXP_IMF_4	SWE	2003	0.05656	
XGOVEXP_IMF_4	SWE	2004	0.03578	
XGOVEXP_IMF_4	SWE	2005	0.02833	
XGOVEXP_IMF_4	SWE	2006	0.06931	
XGOVEXP_IMF_4	SWE	2007	0.07274	
XGOVEXP_IMF_4	SWE	2008	0.08678999999999999	
XGOVEXP_IMF_4	SWE	2009	0.13776	
XGOVEXP_IMF_4	SWE	2010	0.12070999999999998	
XGOVEXP_IMF_4	SWE	2011	0.09708	
XGOVEXP_IMF_4	SWE	2012	0.08784	
XGOVEXP_IMF_4	SWE	2013	0.07718	
XGOVEXP_IMF_4	SWE	2014	0.08083	
XGOVEXP_IMF_5T8	EST	2003	2.92559	
XGOVEXP_IMF_5T8	EST	2004	2.5183299999999997	
XGOVEXP_IMF_5T8	EST	2005	2.7519400000000003	
XGOVEXP_IMF_5T8	EST	2007	3.04988	
XGOVEXP_IMF_5T8	EST	2008	2.812	
XGOVEXP_IMF_5T8	EST	2009	2.97036	
XGOVEXP_IMF_5T8	EST	2010	2.97412	
XGOVEXP_IMF_5T8	EST	2011	3.36469	
XGOVEXP_IMF_5T8	EST	2012	2.62154	
XGOVEXP_IMF_5T8	EST	2013	3.55461	
XGOVEXP_IMF_5T8	EST	2014	3.74105	
XGOVEXP_IMF_5T8	IDN	2007	1.9064299999999998	
XGOVEXP_IMF_5T8	IDN	2008	1.50124	
XGOVEXP_IMF_5T8	IDN	2009	2.349	
XGOVEXP_IMF_5T8	IDN	2010	2.6735900000000004	
XGOVEXP_IMF_5T8	IDN	2012	3.10754	
XGOVEXP_IMF_5T8	IDN	2013	2.88801	
XGOVEXP_IMF_5T8	IDN	2014	2.66015	
XGOVEXP_IMF_5T8	IDN	2015	3.2418299999999998	
XGOVEXP_IMF_4	KWT	2004		n
XGOVEXP_IMF_4	KWT	2005		n
XGOVEXP_IMF_4	KWT	2006		‡; n
XGOVEXP_IMF_5T8	VCT	2005	0.8373200000000001	
XGOVEXP_IMF_5T8	VCT	2007	1.14818	
XGOVEXP_IMF_5T8	VCT	2009	0.93896	
XGOVEXP_IMF_5T8	VCT	2010	1.0856	
XGOVEXP_IMF	THA	2003	20.86635	
XGOVEXP_IMF	THA	2004	21.45767	
XGOVEXP_IMF	THA	2005	20.54682	
XGOVEXP_IMF	THA	2006	22.00279	
XGOVEXP_IMF	THA	2007	18.48467	
XGOVEXP_IMF	THA	2008	18.16285	
XGOVEXP_IMF	THA	2009	18.1783	
XGOVEXP_IMF	THA	2010	16.222620000000003	
XGOVEXP_IMF	THA	2011	22.63024	
XGOVEXP_IMF	THA	2012	21.3968	
XGOVEXP_IMF	THA	2013	18.8602	
XGOVEXP_IMF_2T3	ARG	2003	5.35156	
XGOVEXP_IMF_2T3	ARG	2004	5.73083	
XGOVEXP_IMF_2T3	ARG	2005	6.591080000000001	
XGOVEXP_IMF_2T3	ARG	2006	6.55457	
XGOVEXP_IMF_2T3	ARG	2007	6.23236	
XGOVEXP_IMF_2T3	ARG	2008	6.53601	
XGOVEXP_IMF_2T3	ARG	2009	6.912960000000001	
XGOVEXP_IMF_2T3	ARG	2010	6.2744800000000005	
XGOVEXP_IMF_2T3	ARG	2011	6.46075	
XGOVEXP_IMF_2T3	ARG	2012	6.201309999999999	
XGOVEXP_IMF_2T3	ARG	2013	6.33807	
XGOVEXP_IMF_2T3	ARG	2014	6.10424	
XGOVEXP_IMF_4	MCO	2004		a
XGOVEXP_IMF_4	MCO	2009		a
XGOVEXP_IMF_4	MCO	2010		a
XGOVEXP_IMF_4	MCO	2011		a
XGOVEXP_IMF_4	MCO	2014		n
XGOVEXP_IMF_4	MCO	2015		a
XGOVEXP_IMF_2T3	IRL	2003	4.503430000000001	
XGOVEXP_IMF_2T3	IRL	2004	4.785909999999999	
XGOVEXP_IMF_2T3	IRL	2005	4.724819999999999	
XGOVEXP_IMF_2T3	IRL	2006	4.6725699999999994	
XGOVEXP_IMF_2T3	IRL	2007	4.51203	
XGOVEXP_IMF_2T3	IRL	2008	4.53911	
XGOVEXP_IMF_2T3	IRL	2009	4.391830000000001	
XGOVEXP_IMF_2T3	IRL	2010	3.13939	
XGOVEXP_IMF_2T3	IRL	2011	4.30025	
XGOVEXP_IMF_2T3	IRL	2012	4.61722	
XGOVEXP_IMF_2T3	IRL	2013	4.50373	
XGOVEXP_IMF_02	URY	2003	0.71683	
XGOVEXP_IMF_02	URY	2004	0.73501	
XGOVEXP_IMF_02	URY	2005	0.84099	
XGOVEXP_IMF_02	URY	2006	0.8591700000000001	
XGOVEXP_IMF_02	URY	2011	1.51688	
XGOVEXP_IMF_2	FRA	2003	2.64169	
XGOVEXP_IMF_2	FRA	2004	2.61901	
XGOVEXP_IMF_2	FRA	2005	2.49244	
XGOVEXP_IMF_2	FRA	2006	2.47532	
XGOVEXP_IMF_2	FRA	2007	2.3646599999999998	
XGOVEXP_IMF_2	FRA	2008	2.31738	
XGOVEXP_IMF_2	FRA	2009	2.2566599999999997	
XGOVEXP_IMF_2	FRA	2010	2.2751	
XGOVEXP_IMF_2	FRA	2011	2.22638	
XGOVEXP_IMF_2	FRA	2012	2.19463	
XGOVEXP_IMF_2	FRA	2013	2.17262	
XGOVEXP_IMF_3	LKA	2009	1.89792	
XGOVEXP_IMF_3	LKA	2010	2.29015	
XGOVEXP_IMF_3	LKA	2011	2.3437	
XGOVEXP_IMF_3	LKA	2012	2.13122	
XGOVEXP_IMF_3	LKA	2013	2.2967	
XGOVEXP_IMF_3	LKA	2014	2.37509	
XGOVEXP_IMF_3	LKA	2015	2.41419	
XGOVEXP_IMF	USA	2003	16.57224	
XGOVEXP_IMF	USA	2004	15.663879999999999	
XGOVEXP_IMF	USA	2005	15.11193	
XGOVEXP_IMF	USA	2006	15.1583	
XGOVEXP_IMF	USA	2007	14.540729999999998	
XGOVEXP_IMF	USA	2008	13.9761	
XGOVEXP_IMF	USA	2009	12.88782	
XGOVEXP_IMF	USA	2010	13.05514	
XGOVEXP_IMF	USA	2011	12.93341	
XGOVEXP_IMF	USA	2012	13.3863	
XGOVEXP_IMF	USA	2013	13.28636	
XGOVEXP_IMF	USA	2014	14.5482	
XGOVEXP_IMF_4	DMA	2007	0.85988	
XGOVEXP_IMF_4	DMA	2008	0.72115	
XGOVEXP_IMF_4	DMA	2010	0.68586	
XGOVEXP_IMF_4	DMA	2011	0.73226	
XGOVEXP_IMF_4	DMA	2012	2.21703	
XGOVEXP_IMF_02	COL	2004	0.41229	‡
XGOVEXP_IMF_02	COL	2005	0.40723000000000004	
XGOVEXP_IMF_02	COL	2009	0.9159299999999999	
XGOVEXP_IMF_02	COL	2010	0.9592299999999999	
XGOVEXP_IMF_02	COL	2011	0.9414799999999999	
XGOVEXP_IMF_02	COL	2012	0.9240200000000001	
XGOVEXP_IMF_02	COL	2013	0.97856	
XGOVEXP_IMF_02	COL	2014	0.89536	
XGOVEXP_IMF_02	COL	2015	0.8858299999999999	
XGOVEXP_IMF_5T8	CHE	2003	4.43318	
XGOVEXP_IMF_5T8	CHE	2004	4.55618	
XGOVEXP_IMF_5T8	CHE	2005	4.1248	
XGOVEXP_IMF_5T8	CHE	2006	4.2472	
XGOVEXP_IMF_5T8	CHE	2007	3.99252	
XGOVEXP_IMF_5T8	CHE	2008	3.832	
XGOVEXP_IMF_5T8	CHE	2009	3.9244	
XGOVEXP_IMF_5T8	CHE	2010	3.89685	
XGOVEXP_IMF_5T8	CHE	2011	3.98411	
XGOVEXP_IMF_5T8	CHE	2012	4.077030000000001	
XGOVEXP_IMF_5T8	CHE	2013	4.02589	
XGOVEXP_IMF_5T8	CHE	2014	4.09553	
XGOVEXP_IMF_1	JPN	2003	3.51735	
XGOVEXP_IMF_1	JPN	2004	3.5053199999999998	
XGOVEXP_IMF_1	JPN	2005	3.67476	
XGOVEXP_IMF_1	JPN	2006	3.62353	
XGOVEXP_IMF_1	JPN	2007	3.56061	
XGOVEXP_IMF_1	JPN	2008	3.63478	
XGOVEXP_IMF_1	JPN	2010	3.30156	
XGOVEXP_IMF_1	JPN	2011	3.31205	
XGOVEXP_IMF_1	JPN	2012	3.17405	
XGOVEXP_IMF_1	JPN	2013	3.19903	
XGOVEXP_IMF_1	JPN	2014	3.07222	
XGOVEXP_IMF_1	ABW	2004	3.97835	
XGOVEXP_IMF_1	ABW	2005	5.052569999999999	
XGOVEXP_IMF_1	ABW	2012	5.01975	
XGOVEXP_IMF_1	ABW	2013	5.30184	
XGOVEXP_IMF_1	ABW	2014	5.14179	
XGOVEXP_IMF_1	OMN	2004	4.9495	
XGOVEXP_IMF_1	OMN	2005	5.08067	
XGOVEXP_IMF_1	OMN	2009	3.60816	
XGOVEXP_IMF_1	OMN	2010	3.3823800000000004	
XGOVEXP_IMF_1	OMN	2011	3.6097699999999997	
XGOVEXP_IMF_5T8	BOL	2003	4.309769999999999	
XGOVEXP_IMF_5T8	BOL	2006	5.12093	
XGOVEXP_IMF_5T8	BOL	2008	5.79524	
XGOVEXP_IMF_5T8	BOL	2009	6.709789999999999	
XGOVEXP_IMF_5T8	BOL	2010	7.204789999999999	
XGOVEXP_IMF_5T8	BOL	2011	5.60311	
XGOVEXP_IMF_5T8	BOL	2012	4.45665	
XGOVEXP_IMF_5T8	BOL	2013	4.39669	
XGOVEXP_IMF_5T8	BOL	2014	4.41641	
XGOVEXP_IMF_3	MAR	2003	4.27991	‡
XGOVEXP_IMF_3	MAR	2004	4.16348	
XGOVEXP_IMF_3	MAR	2009	3.3931	
XGOVEXP_IMF_02	ISR	2003	1.27309	
XGOVEXP_IMF_02	ISR	2004	1.35361	
XGOVEXP_IMF_02	ISR	2005	1.3590799999999998	
XGOVEXP_IMF_02	ISR	2006	1.41785	
XGOVEXP_IMF_02	ISR	2007	1.39368	
XGOVEXP_IMF_02	ISR	2008	1.47708	
XGOVEXP_IMF_02	ISR	2009	1.53093	
XGOVEXP_IMF_02	ISR	2010	1.49061	
XGOVEXP_IMF_02	ISR	2011	1.46901	
XGOVEXP_IMF_02	ISR	2012	1.4478	
XGOVEXP_IMF_02	ISR	2013	1.8120900000000002	
XGOVEXP_IMF_02	ISR	2014	1.7599599999999997	
XGOVEXP_IMF_4	BRB	2003	0.42457	
XGOVEXP_IMF_4	BRB	2004	0.41961000000000004	
XGOVEXP_IMF_4	BRB	2005	0.39721999999999996	
XGOVEXP_IMF_4	BRB	2007	0.34755	
XGOVEXP_IMF_4	BRB	2008	0.44373	
XGOVEXP_IMF_4	BRB	2009	0.37774	
XGOVEXP_IMF_4	BRB	2010	0.52013	
XGOVEXP_IMF_4	BRB	2012	0.36915	
XGOVEXP_IMF_2T3	TUN	2003	11.382660000000001	‡
XGOVEXP_IMF_2T3	TUN	2004	10.57333	‡
XGOVEXP_IMF_2T3	TUN	2005	11.11858	‡
XGOVEXP_IMF_2T3	TUN	2008	11.99967	
XGOVEXP_IMF	BHR	2006	11.918660000000001	
XGOVEXP_IMF	BHR	2007	11.02673	
XGOVEXP_IMF	BHR	2008	10.55867	
XGOVEXP_IMF	BHR	2012	8.948039999999999	
XGOVEXP_IMF	BHR	2013	8.24382	
XGOVEXP_IMF	BHR	2014	7.940510000000001	
XGOVEXP_IMF	BHR	2015	7.6608	
XGOVEXP_IMF	BRA	2004	10.3939	
XGOVEXP_IMF	BRA	2005	11.25693	
XGOVEXP_IMF	BRA	2006	12.4228	
XGOVEXP_IMF	BRA	2007	13.21812	
XGOVEXP_IMF	BRA	2008	14.08182	
XGOVEXP_IMF	BRA	2009	14.723139999999999	
XGOVEXP_IMF	BRA	2010	14.56005	
XGOVEXP_IMF	BRA	2011	15.26948	
XGOVEXP_IMF	BRA	2012	15.55296	
XGOVEXP_IMF	BRA	2013	15.97432	
XGOVEXP_IMF_5T8	GUY	2004	0.68713	
XGOVEXP_IMF_5T8	GUY	2006	0.7064699999999999	
XGOVEXP_IMF_5T8	GUY	2007	0.67891	
XGOVEXP_IMF_5T8	GUY	2009	0.75997	
XGOVEXP_IMF_5T8	GUY	2010	0.63378	
XGOVEXP_IMF_5T8	GUY	2011	0.45711999999999997	
XGOVEXP_IMF_5T8	GUY	2012	0.51941	
XGOVEXP_IMF_2T3	DZA	2003	5.93929	‡
XGOVEXP_IMF_5T8	BDI	2004	2.36925	
XGOVEXP_IMF_5T8	BDI	2005	2.12323	
XGOVEXP_IMF_5T8	BDI	2008	2.67572	
XGOVEXP_IMF_5T8	BDI	2009	2.99063	
XGOVEXP_IMF_5T8	BDI	2010	2.99143	
XGOVEXP_IMF_5T8	BDI	2011	2.61536	
XGOVEXP_IMF_5T8	BDI	2012	3.38079	
XGOVEXP_IMF_5T8	BDI	2013	4.17868	
XGOVEXP_IMF_2T3	PER	2003	4.44319	
XGOVEXP_IMF_2T3	PER	2004	4.85065	
XGOVEXP_IMF_2T3	PER	2005	4.4814300000000005	
XGOVEXP_IMF_2T3	PER	2006	4.98315	
XGOVEXP_IMF_2T3	PER	2007	5.0504	
XGOVEXP_IMF_2T3	PER	2008	4.8402	
XGOVEXP_IMF_2T3	PER	2009	4.88661	
XGOVEXP_IMF_2T3	PER	2010	4.63809	
XGOVEXP_IMF_2T3	PER	2011	4.25622	
XGOVEXP_IMF_2T3	PER	2012	4.57912	
XGOVEXP_IMF_2T3	PER	2013	4.33667	
XGOVEXP_IMF_2T3	PER	2014	4.9824	
XGOVEXP_IMF_2T3	PER	2015	5.41666	
XGOVEXP_IMF_1	AUS	2005	4.7038	
XGOVEXP_IMF_1	AUS	2006	4.60818	
XGOVEXP_IMF_1	AUS	2007	4.57899	
XGOVEXP_IMF_1	AUS	2008	4.46323	
XGOVEXP_IMF_1	AUS	2009	4.82448	
XGOVEXP_IMF_1	AUS	2010	5.273569999999999	
XGOVEXP_IMF_1	AUS	2011	4.8569	
XGOVEXP_IMF_1	AUS	2012	4.50095	
XGOVEXP_IMF_1	AUS	2013	4.60966	
XGOVEXP_IMF_1	AUS	2014	4.5349699999999995	
XGOVEXP_IMF_02	NIC	2004	0.14709	
XGOVEXP_IMF_02	NIC	2005	0.12272999999999999	
XGOVEXP_IMF_02	NIC	2006	0.41142	
XGOVEXP_IMF_02	NIC	2010	0.8123100000000001	
XGOVEXP_IMF_1	FIN	2003	2.7598	
XGOVEXP_IMF_1	FIN	2004	2.73325	
XGOVEXP_IMF_1	FIN	2005	2.5430099999999998	
XGOVEXP_IMF_1	FIN	2006	2.53295	
XGOVEXP_IMF_1	FIN	2007	2.4755700000000003	
XGOVEXP_IMF_1	FIN	2008	2.4675599999999998	
XGOVEXP_IMF_1	FIN	2009	2.3441	
XGOVEXP_IMF_1	FIN	2010	2.37797	
XGOVEXP_IMF_1	FIN	2011	2.38511	
XGOVEXP_IMF_1	FIN	2012	2.35442	
XGOVEXP_IMF_1	FIN	2013	2.31683	
XGOVEXP_IMF_1	FIN	2014	2.35557	
XGOVEXP_IMF_4	NZL	2003	0.80179	
XGOVEXP_IMF_4	NZL	2004	0.77007	
XGOVEXP_IMF_4	NZL	2005	0.65684	
XGOVEXP_IMF_4	NZL	2006	0.51732	
XGOVEXP_IMF_4	NZL	2007	0.5291100000000001	
XGOVEXP_IMF_4	NZL	2008	0.58786	
XGOVEXP_IMF_4	NZL	2009	0.61635	
XGOVEXP_IMF_4	NZL	2010	0.58786	
XGOVEXP_IMF_4	NZL	2011	0.50867	
XGOVEXP_IMF_4	NZL	2012	0.54186	
XGOVEXP_IMF_4	NZL	2013	0.48962	
XGOVEXP_IMF_4	NZL	2014	0.44217	
XGOVEXP_IMF_4	NZL	2015	0.40447	
